title,price,photo_url,description
Brake Pads Front Benelli TNT R -2013 Onwards -CB744/2 Set Front-CRANK1,"4,350.00",https://ridersarena.com/cdn/shop/files/CB744-1229x1536_jpg.webp?v=1723032387&width=1946,"Applications Year Position Kawasaki Ninja ZX-10R 2016-2020 Front Kawasaki Ninja ZX-14R 2011-2020 Front Kawasaki Ninja H2 2015-2019 Front Suzuki GSX-R 1000 2013-2022 Front Suzuki Hayabusa 2013-2020 Front Suzuki Hayabusa 2021 Onwards Front Suzuki GSX-S 1000 2018-2020 Front Suzuki GSX-S 1000 F / ABS 2015-2020 Front Aprilia Tuono V4 1100 Factory 2017-2020 Front Aprilia Tuono V4 2021 Onwards Front Aprilia RSV4 2015-2020 Front KTM RC8R 2010 to 2015 Front MV Augusta F800 R & RC All Front MV-Agusta F4, F4 RR & F4 RC – Front Benelli TNT R 2013 Onwards Front Honda CBR 1000 RR ABS  Fireblade SP 2014-2016 Front Honda CBR 1000 RR  Fireblade SP 2017-2019 Front BMW S1000 R HP4 2013-2014 Front Ducati 1098 2007-2009 Front Ducati EVO 848 2011-2013 Front Ducati Diavel 2011-2018 Front Ducati Panigale 1299 R/S 2012-2015 Front Ducati Monster 1200 2017-2018 Front Ducati Panigale V4 2018-2019 Front Ducati Multistrada 1200 DVT 2015-2018 Front Ducati Multistrada 1200S 2015-2017 Front Ducati Hypermotard 950 / SP 2019 Onwards Front Ducati Diavel 1260/S 2019 Onwards Front Ducati XDiavel S 2016-2020 Front Triumph 1200 Explorer (2016-2021) Front Triumph Daytona 675R 2011-2017 Front Triumph Rocket 3 2020 Onwards Front Triumph Scrambler 1200 XE 2019 Onwards Front Triumph Speed Triple 1200 RR (2021 Onwards Front Triumph Speed Triple 1200 RS (2021 Onwards Front Triumph Thruxton 1200 2017-2020 Front Triumph Tiger 1200 GT 2022 Onwards Front Triumph Street Triple 765 2021-2022 Front Triumph Tiger 1200 Rally Pro / GT 2022 Onwards Front Triumph Tiger 850 2020-2023 Front Triumph Tiger 900 2020 Onwards Front RANK1 Sintered Brake Pads are commonly used in superbikes. They are known for their durability, high performance, and ability to handle extreme riding conditions. Here are some key features and benefits of CRANK1 sintered series. HIGH HEAT TOLERANCE: CRANK1 Sintered brake pads excellent in high-temperature conditions, making them suitable for aggressive riding, track use, or challenging terrains. They maintain their performance even under heavy braking & preventing brake fade. EXCELLENT STOPPING POWER CRANK1 Sintered Pads offer strong and consistent stopping power, making them ideal for riders who demand precise control and responsiveness from their brakes. This is especially important in situations that require quick stops. LONGER LIFESPAN: Due to their robust construction, CRANK1 sintered series typically have a longer lifespan than organic or alternatives. This can result in fewer replacements and reduced maintenance costs over time. VERSATILITY: CRANK1 Sintered series perform well in various weather conditions, including wet or muddy environments. They maintain their effectiveness even when wet, providing reliable stopping power in diverse riding conditions. LESS BRAKE FADE: CRANK1 Sintered Pads helps in minimise brake fade. SUITABLE FOR TOURING: CRANK1 Sintered Pads are often recommended for motorcycles carrying heavy loads, such as touring bikes or those used for long-distance travel. Their durability and heat resistance make them well-suited for these applications. Please refer to image for size/specification. Specific pressure                : P < 5,1 Mpa Sliding speed                      : V <30 m. Constant maximum temp   : 680 °C Short time maximum temp : 830°C FEATURES: Very high static friction coefficient Low abrasive interaction with the brake rotor material Special braking surface modification A stainless-steel heat shield for thermal isolation fitted on the back side of the brake lining Minimal difference between braking performance in dry and wet conditions High quality abrasive resistance High braking power up to 660°C (max. 830°C) The sintered friction material is soldered to the copper coated backing plate, so separation (which can happen with organic material) is virtually eliminated as a failure risk"
"APOLLO 120/80 R17 ALPHA S1 (Steel Radial, Rear, Tubeless)","3,417.00",https://ridersarena.com/cdn/shop/files/0002315_alpha-s1_550.jpg?v=1691495831&width=1946,Please Note : Shipping costs will be communicated as per actuals after order confirmation. Suitable For : Bajaj Pulsar 220F Bike Tyres Bajaj Pulsar 180 DTS-I Bike Tyres
Raida Base Layer ( Top ),949.00,https://ridersarena.com/cdn/shop/files/1_1.webp?v=1686645783&width=1946,"Raida® Base layers are a tight-fitting layer of clothing to be worn beneath your riding jacket and Pants. It is Made of a specific Polyester/Spandex material which helps to absorb sweat & Moisture from the body keeping your skin dry which helps to maintain your body temperature throughout the ride. Wearing a Base Layer ensures that it feels tight against your skin whilst still giving you the flexibility to move. A set of Raida® base layers will go a very long way to keeping you more comfortable and focused on riding. Specifications: Four-way stretch fabric throughout Breathable, moisture-wicking fabric Fast-drying Compression fit supports your muscles, reducing fatigue Low-profile flatlock stitching and seams Regulates Body temperature Anti-odor, antimicrobial material Also suitable for  Cycling | Running | Football | Trekking Made in India"
Raida Touring Balaclava,499.00,https://ridersarena.com/cdn/shop/files/8.webp?v=1686391838&width=1946,"The simple but effective Raida® Touring Balaclava uses soft stretch fleece and Dri-Fit Material, which allows the Touring balaclava to be extremely comfortable while maintaining wind protection and warmth. Specifications: • Soft stretch fleece • One Size Fits all • Dri-Fit Material on Head for ventilation to avoid sweating • Ergonomic patterning • Flatlock stitching for comfort • Highly breathable • Moisture-wicking • keeps your neck cozy and warm • Perfect for North & North-East Rides"
Ducati Hypermotard SP 1:12 Maisto licensed Scale Model,"1,320.00",https://ridersarena.com/cdn/shop/files/Ducati-hypermotard-sp-1-12-Maisto-scale-model-miniature-automobile-1_2048x2048_ae79f0ee-846a-4709-8a88-1734f9ab6aa8.webp?v=1739357098&width=1946,"Scale 1:12 Collectible miniature model Official Licensed product Made with Metal, Plastic & Rubber Parts Manufactured in China Intended for children under 14 years of age Perfect Product For Gifting Size approx. 18cm x 6m x 12cm Free shipping all over India Unboxing video is mandatory , absence of which, claims related to product (Defect, Damage or receipt of wrong product) return and delivery related queries will not be entertained/ taken into consideration. Absence of Unboxing video itself confirm that product is delivered securely and you have no objection related to quality of the product."
NGK Iridium Spark Plug For TVS NTORQ 125,788.00,https://ridersarena.com/cdn/shop/files/NGK-Iridium-Spark-Plug-1_561ab02c-9a1f-4ee2-b4e7-256687d63993.png?v=1725188855&width=1946,"Designed specifically for performance enthusiasts. Fine wire center electrode for high durability and stable spark. Iridium alloy with an extremely high melting point for high-tech, high-performance engines. Trivalent metal plating for superior anti-corrosion and anti-seizing properties. Copper core aids in heat removal. Corrugated ribs to prevent flashover. Pure alumina silicate ceramic insulator for superior strength and heat transfer. Triple seals prevent leakage. TVS NTORQ 125 NGK Iridium Spark Plug Set includes : Part Number: CR7EIX Features Benefits Precious Iridium material is used as a tip of center electrode of diameter- 0.6 mm – Longest and smoothest running over many miles. – Easiest starting and greater ignitability. – Excellent acceleration with increased mileage. – Reduce wear rate of electrode than conventional spark plug. Special thermo edge design for center electrode. – Good anti fouling performance. Note: Compatible with both BS-4 & BS-6 vehicles. Suitable for BS-6 fuel, Fuel injection system and Oxygen sensor."
LS2 FF800 STORM II EPIC BLACK ORANGE-06,"11,000.00",https://ridersarena.com/cdn/shop/files/NO_d95740c4-647b-4d64-badb-49f4d46d7bdd.webp?v=1737464413&width=1946,"Touring helmet to enjoy city roads or highways. Shell made of KPA for greater lightness and safety. Maximum ventilation with its large upper air intake. Anti-scratch visor prepared for the anti-fog system, Pinlock Max Vision, and drop-down sun visor. TECHNICAL SPECIFICATIONS SHELL: Certified European ECE 22.06 & ISI as per Indian BIS IS 4151:2015 GR 1530 ± 50 XS – 3XL KPA 3 Shells Oval GENDER Unisex COMFORT: Removable and Washable Breathable Hypoallergenic Laser-Cut Foam Chin Curtain VISOR: Pinlock® 70 Max Vision™ Included Twin Visor System Scratch Resistant UV Resistant Quick Release System SECURITY: Double D Ring Reinforced Chin Strap Reflective Safety Patch Multi-Density EPS VENTILATION: Top Vent Chin Vent Chin and top vents Exhaust Vents Channelled EPS Breath Deflector Manual: View SIZE CHART: ADULT HEAD Size Circumference in Centimeters (CM) SIZES (CM) XXS 51-52 XS 53-54 S 55-56 M 57-58 L 59-60 XL 61-62 XXL 63-64 3XL 65-66 4XL 67-68"
EBC Brake Pad – FA209/2HH Double H Sintered Brake Pads,"3,135.00",https://ridersarena.com/cdn/shop/files/EBC-FA606HH.png?v=1740573274&width=1946,"Double HH Rated Friction Better performance at various Friction cycles Designed for maximum stopping power and long usable life. Unique double segment vented design keeps the pads cooler and prevents pad drag and overheat or fade. Asbestos free. Gives perfect braking in any condition, dry or we Pad friction compound exceeds HH friction rating when hot or cold. Fast super bike or street brake pad ECE R 90 approved and TÜV tested Fitment & Compatability : Fits to RE Int650, RE TBTS 350, RE TBTS 500, RE Continental GT, etc"
Street Gloves Twister | Quick-Dry - Tiivra,"2,499.00",https://ridersarena.com/cdn/shop/files/street-gloves-twister-listing-1.webp?v=1740576987&width=1946,Enhanced Knuckle Protection TPU Knuckle protectors Superior Palm- Protection Silicone grip on the palm - for a firm grip on your throttle no matter the weather conditions Snug-Fit Velcro closure to ensure a snug and secure fit
KORDA TOURANCE SOLID GLOSS HELMET,"5,250.00",https://ridersarena.com/cdn/shop/files/KordaTouranceSolidGlossBlack2.webp?v=1718377093&width=1946,"Looking for a classic helmet? The Korda Tourance Solid Helmet is the perfect pick. It comes with the globally recognized highest safety standard, ECE 22.06 & ISI certifications, dual visor, EU ratchet fasteners and many more features. Features: Shell Injected polycarbonate shell for improved protection. Multi-density inner EPS, designed for better impact absorption. Multiple ventilation with optimized airflow to help the rider feel comfy during extreme heat. Finish - Gloss Safety ECE R-22.06 (EU) ISI 2015 EU Ratchet fasteners for easy fastening and unfastening even while gloved. Visor KORDA Special UV - Block tinted internal sun visor protects the eyes from the harsh glare of the sun and the face from sunburn. Korda Quick Release System (QRS) helps in removing and replacing the visor effortlessly. Advanced clear edge-to-edge vision even in foggy weather conditions with Pinlock ready max vision clear visors which are separately available at the online store. Interior Anti-allergic and wicking internal fabrics - absorbs and dissipates perspiration from the skin. Reflective materials on the neck roll. Easily removable and washable interiors to keep the helmet clean. Removable chin curtain Embedded speaker pockets for Bluetooth communication systems. Weight At a weight of 1450 (+/-50) grams, it is one of the lightest dual-visor helmets in India."
Thrift Mesh Jacket (Minima Black) - SOLACE,"4,899.00",https://ridersarena.com/cdn/shop/files/C0C282CA-2FA5-4A8D-94D8-B8D3595714F6.jpg?v=1693947745&width=1946,"Minimalist in design, maximalist in safety. Our all new Thrift jacket combines modern lines with high ventilation and protection that is no less than a flagship jacket. We blacked out the branding and reflectives, while keeping it very functional. Impact safety – SafeTech (Italian) CE Level 2 armours for elbows and shoulders approved to EN1621-1:2012 (T+/T-) SafeTech (Italian) CE Level 2 spine armour approved to EN1621-2:2014 Powertector (S. Korean) CE Level 1 chest protectors in divided form with ventilation holes, approved to EN1621-3:2018 Abrasion safety – 700D DWR coated fabric High quality mesh Reinforced dual stitch on slide zones Ventilation – Ventilated 3D mesh covers most areas Ventilated chest armours Reflectivity – Blacked out retro reflective stickering Reflective branding just under the neck (back side) offers maximum working even while wearing a low slung backpack. Reflectives on bicep panels are positioned to be abrasion safe from backpack straps. Extras – Pant to jacket connection zipper Neoprene trim on collar for comfort Hook and loop adjusters on arms and waist YKK zippers used throughout 2 side and 1 chest pockets"
NGK Iridium Spark Plug Set for Royal Enfield Interceptor 650/GT650,"1,577.00",https://ridersarena.com/cdn/shop/files/NGK-Iridium-Spark-Plug-1_41cd51a0-86d0-4013-a0f9-df0421562bbb.png?v=1725272362&width=1946,"Designed specifically for performance enthusiasts. Fine wire center electrode for high durability and stable spark. Iridium alloy with an extremely high melting point for high-tech, high-performance engines. Trivalent metal plating for superior anti-corrosion and anti-seizing properties. Corrugated ribs to prevent flashover. Pure alumina silicate ceramic insulator for superior strength and heat transfer. Copper core aids in heat removal. Triple seals prevent leakage. Set Includes : CR7EIX- 2 pcs Features & Benefits of NGK Iridium Spark Plug for Royal Enfield Interceptor 650/GT650 Features Benefits Precious Platinum material is used as a tip of the center electrode of diameter- 0.6 mm. – Quick starting and best ignitability in all conditions. – Long and better life of electrodes. – Faster acceleration with good mileage. – Reduce the wear rate of the electrode to the conventional spark plug."
Keychain LED Light with Bottle Opener,180.00,https://ridersarena.com/cdn/shop/products/image_d8fa60a3-c4eb-41ac-9250-599a43878bf8.jpg?v=1677877404&width=1946,"Super Bright COB Light: The keychain flashlight has a powerful LED to provide 800 lumens illumination at maximum while maintaining the portable size and minimalist design. 4 Lighting Modes: Our keychain flashlight has 4 lighting modes - COB 60% high mode, COB 30% low mode, COB strobe mode and long press the power button 2-3 seconds to the brightest. On brightest mode, the flashlight can run for about 1 hour. About 2 hours on 60% mode and about 3.5 hours on 30% mode. Portable Design: The strong magnet base and rotatable handle allow you to release your hands while working. The magnet design allows the lamp to be attached to any metal, and the 180° foldable handle allows the lamp to be placed at different angles or hung in certain places. USB Rechargeable: When it is time to recharge, just connect it to any USB power source. This USB rechargeable flashlight is powered by a 500mAh capacity built-in rechargeable battery, micro USB to USB charging cable included. It usually takes about 2 hours to be fully charged. Wild Applications: Portable pocket flashlight with keychain, folding stand, bottle opener and magnet holder. Used for fishing, walking and camping, corkscrew, emergency roadside maintenance or multi-purpose work, etc."
